,datetime,post
152,2021-10-09 20:09:10,"RT @babbldev: ❗️TOP 10❗️Most Pessimistic #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔴

1. $TWTR 
2. $FB
3. $TMUS
4. $BTC
5. $MKR
6.…"
153,2021-10-09 20:08:44,"RT @CheddarFlow: Most active flow from Friday:

$TSLA - 53% call flow
$BABA - 82% call flow
$AAPL - 67% call flow
$VIX - 53% call flow
$GM…"
154,2021-10-09 20:08:08,"$AAPL - Daily

AAPL looking good here... 

#TSLA #Trading #Stocks #Markets #SPY #QQQ #Bitcoin #AAPL https://t.co/FCWeKlxguT"
155,2021-10-09 20:07:29,"RT @FintwitSynapse: [ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $UPST 🥉
4. $AAPL
5. $BTC
6. $MRNA
7. $NET…"
156,2021-10-09 20:06:34,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $UPST 🥉
4. $AAPL
5. $BTC
6. $MRNA
7.… https://t.co/25EhJLDwxR"
157,2021-10-09 20:06:18,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $AAPL 🥉
4. $UPST
5. $BTC
6. $FB
7.… https://t.co/UjxPK6nXFT"
158,2021-10-09 20:05:33,"SmartOptions® Unusual Activity Alert
(Delayed)

$AAPL $110 Calls
01/20/2023 Exp

Trade Volume: 300 Contracts

$1,14… https://t.co/BwCklkQhlK"
159,2021-10-09 20:05:28,RT @davidmoadel: Charts suggest stock market should move higher in late October https://t.co/A74sCRTZTt $SPY $QQQ $DIA $DJIA #stockmarket #…
160,2021-10-09 20:04:02,"RT @EliteOptions2: Good afternoon everyone!

If anyone has any chart requests, questions about trading/trading psychology, or about subscri…"
161,2021-10-09 20:03:27,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $CLOV
2. $SDC
3. $TSLA
4. $BABA
5. $WISH
6. $PLTR
7. $GME
8. $AAPL…"
162,2021-10-09 20:02:13,"RT @ZenOpt: Any beaten down stocks with good fundamentals you’re watching to add to?

Some names I’m watching which have slightly pulled ba…"
163,2021-10-09 20:02:07,"$AAPL
INDUSTRY ANALYSIS PAPER
https://t.co/SEFlGH19PH
https://t.co/3BIehkTCP4"
164,2021-10-09 20:01:51,"RT @Williamj54: I certainly took note doing my weekend process that the Acc/Dis rating on many of the big guys were D or E. 

$AAPL: E
$GOO…"
165,2021-10-09 20:00:03,these are the most active stocks right now $CCXI  $F  $AAPL  $BBD  $BAC  $T  $PLTR  $GM  $AFRM  $BABA https://t.co/tojhhLMfFs
166,2021-10-09 19:59:23,"SmartOptions® Unusual Activity Alert
(Delayed)

$AAPL $110 Calls
01/20/2023 Exp

Trade Volume: 536 Contracts

$2,03… https://t.co/61EKEHhoZE"
167,2021-10-09 19:56:26,"$AAPL To Be Scooped Up In Cash And Stock Transaction By Unnamed Nasdaq Traded Company, Official PR Coming Next Week… https://t.co/WFqODYN9jc"
168,2021-10-09 19:56:10,@CyclesFan $AAPL broke free from the downtrend and is in an uptrending channel. Dont get too bearish or you will re… https://t.co/tGQKFrB6vr
169,2021-10-09 19:53:57,"1000% almost half a mile here. You in our discord? We've been on fire!! 

$AAPL $AMZN $FB $NFLX $BABA $BIDU $BABA… https://t.co/tKiI7JHvJn"
170,2021-10-09 19:50:22,"RT @CheddarFlow: Most active flow from Friday:

$TSLA - 53% call flow
$BABA - 82% call flow
$AAPL - 67% call flow
$VIX - 53% call flow
$GM…"
171,2021-10-09 19:48:33,@EliteOptions2 $QQQ &amp; $AAPL TY
172,2021-10-09 19:48:07,"Any beaten down stocks with good fundamentals you’re watching to add to?

Some names I’m watching which have slight… https://t.co/CeA0Asbvb0"
173,2021-10-09 19:45:41,"RT @EliteOptions2: Good afternoon everyone!

If anyone has any chart requests, questions about trading/trading psychology, or about subscri…"
174,2021-10-09 19:45:31,"Most active flow from Friday:

$TSLA - 53% call flow
$BABA - 82% call flow
$AAPL - 67% call flow
$VIX - 53% call fl… https://t.co/C6gcCwByv5"
175,2021-10-09 19:45:12,"Good afternoon everyone!

If anyone has any chart requests, questions about trading/trading psychology, or about su… https://t.co/bDaC0SYDEq"
176,2021-10-09 19:43:09,"I certainly took note doing my weekend process that the Acc/Dis rating on many of the big guys were D or E. 

$AAPL… https://t.co/80TCq2eV1q"
177,2021-10-09 19:42:46,"RT @TrendSpider: $AAPL Bounces off support on the weekly 🍎
https://t.co/a4YhKcImj8"
178,2021-10-09 19:40:04,"RT @puppy_trades: Update on Apple, Tesla, Nio, $QQQ, $SPY, ROKU, Squarecash, Draftkings, Nvidia, Bitcoin, Xpeng, ETSY, AMD

Content
Tech $Q…"
179,2021-10-09 19:40:00,$penn $mara $fsr $opti $spy $sos $cei $pltr $gme $fb $btbt $sndl $bbig $wkhs $amd $aal $mvis $riot $tsla $aapl… https://t.co/g8cRbLPrS5
180,2021-10-09 19:39:57,"RT @Dividend_Dollar: 🚀 10 TOP Dividend Growth Stocks

💊 $ABBV
🍎 $AAPL
📱 $AVGO
☕️ $SBUX
💳 $V
🛠️ $HD
🧰 $LOW
🏦 $JPM
💻 $MSFT
🛒 $COST"
181,2021-10-09 19:38:05,"RT @babbldev: ❗️TOP 10❗️Most Pessimistic #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔴

1. $TWTR 
2. $FB
3. $TMUS
4. $BTC
5. $MKR
6.…"
182,2021-10-09 19:36:53,$AAPL It is important not to rush into a position on $AAPL. IT is still possible that another leg lower takes place… https://t.co/cXv3r6BDzk
183,2021-10-09 19:36:23,$SPY $QQQ $TLT $TSLA $AAPL Learn to control your risk management to keep your account from blowing up.  The key to… https://t.co/WN80CYihz3
184,2021-10-09 19:36:20,Found a ancient artifact today… $AAPL https://t.co/rTWCmwZDi9
185,2021-10-09 19:35:34,$RIOT $MARA $SOS $TSLA $TSLA $AAPL $FB $GME Improve your trading success and master Elliott Wave like a pro with ou… https://t.co/4BcjxdNJhg
186,2021-10-09 19:35:13,RT @garyblack00: @JonBryant421 @ElectricDuck1 Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens t…
187,2021-10-09 19:34:13,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $BIIB 🥈
3. $AFRM 🥉
4. $SI
5. $UPST
6. $ZM
7. $HUT… https://t.co/EuAwftjkKw"
188,2021-10-09 19:33:22,"RT @SprinkleBit: 📈 Today's Trending Stocks 📉

$DKNG DraftKings Inc.
$47.885 (-2.93%)

$NKLA Nikola Corporation
$10.66 (-0.05%)

$TSLA Tesla…"
189,2021-10-09 19:30:52,RT @david_vargas00: $AAPL $FB $AMD https://t.co/rpnz5HDEvZ
190,2021-10-09 19:28:54,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
191,2021-10-09 19:26:51,"RT @Theunksmoney: Weekly WL 10/11 - 10/15

Format staying the same for now. Saving the new one for a little project coming soon.

$AAPL $AD…"
192,2021-10-09 19:26:15,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
193,2021-10-09 19:24:07,"RT @Theunksmoney: Weekly WL 10/11 - 10/15

Format staying the same for now. Saving the new one for a little project coming soon.

$AAPL $AD…"
194,2021-10-09 19:24:06,$AAPL $FB $AMD https://t.co/Lc9AyooiYv https://t.co/rpnz5HDEvZ
195,2021-10-09 19:23:27,"Some Tickers we are watching: $MSFT $FB $AAPL $BA $JPM $WFC $AMD $NVDA $MARA $V

What're you watching this week?🎯"
196,2021-10-09 19:20:54,"Weekly WL 10/11 - 10/15

Format staying the same for now. Saving the new one for a little project coming soon.… https://t.co/tZpcbdUjep"
197,2021-10-09 19:20:06,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
198,2021-10-09 19:20:00,$mara $fsr $tsla $bbig $pltr $gme $fb $aapl $dkng $cei $amc $nio $riot $nakd $coin $wkhs $spy $amd $sos $snap $fubo… https://t.co/DbPcHkI7rB
199,2021-10-09 19:18:46,"RT @TrendSpider: $AAPL Bounces off support on the weekly 🍎
https://t.co/a4YhKcImj8"
200,2021-10-09 19:17:49,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 68/94
#Mac #Macbook 43/91
#iP…"
201,2021-10-09 19:17:13,"How You Can Make $1M+ Trading Options:

https://t.co/5ynH8taEmW

$SPY $AAPL $TSLA"
202,2021-10-09 19:17:11,"RT @sefasefa06ank: @TOKAU_JP  binance ortaklığı ile
This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA $FSR $L…"
203,2021-10-09 19:17:09,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
204,2021-10-09 19:15:26,"My Stock Picks from Last Week

$GOGO Down 9.7%

$AAPL  Down 1.6%

$AFRM  Up 19.6%

Better week ahead!!

@TradingEkwities @TopStockAlerts1"
205,2021-10-09 19:15:06,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 68/94
#Mac #Macbook 43/91
#iP…"
206,2021-10-09 19:14:39,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 68/94
#Mac #Macbook 43/… https://t.co/YRNkmbfjwZ"
207,2021-10-09 19:11:03,Chart Patterns to Watch This Week 10-9-2021 https://t.co/V5kg3IFlZE $AMD $SPY $QQQ $DIA $DJIA #stockmarket… https://t.co/ulFR4d2yxf
208,2021-10-09 19:10:30,The Stock Market Survived a Scary Week. Why This Week Could Be Scarier. https://t.co/dwb5Y0xAry $SPY $QQQ $DIA… https://t.co/a55dCXWW38
209,2021-10-09 19:08:39,"As stocks soar to historical highs, some experts say conditions ripe for correction https://t.co/RoyFF2uplW $SPY… https://t.co/pvSOVzLsre"
210,2021-10-09 19:07:53,Charts suggest stock market should move higher in late October https://t.co/A74sCRTZTt $SPY $QQQ $DIA $DJIA… https://t.co/GcuKslhoaK
211,2021-10-09 19:06:23,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
212,2021-10-09 19:06:02,Apple’s Appeal Delays App Store Payments Reform Potentially For Years – Apple ( $AAPL) https://t.co/cSjGNP6XSa
213,2021-10-09 19:04:10,"Getting shout outs thank you David.

$aapl
$oxy #
$apa $xle $c $bac 
$fcx https://t.co/FsM4ienaDp"
214,2021-10-09 19:02:10,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $BIIB 🥈
3. $UPST 🥉
4. $AAPL
5. $AFRM
6. $AMC
7.… https://t.co/TZFtVYylaG"
215,2021-10-09 19:01:54,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $AAPL 🥉
4. $BTC
5. $FB
6. $AMZN
7.… https://t.co/UyuQR6dHor"
216,2021-10-09 19:01:44,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
217,2021-10-09 18:57:31,"Apple Inc. (NASDAQ: $AAPL), Facebook, Inc. (NASDAQ: $FB) – Barron’s Latest Picks And Pans Include Apple, Facebook,… https://t.co/fgRI50xIdm"
218,2021-10-09 18:56:52,"Everyone, Come join an amazing group of traders 

To get 30% off type SAVE

$EYEN $SAVE $GLD $NIO $AAL $CCL $OXY… https://t.co/ynWdTnvuKM"
219,2021-10-09 18:55:54,"Hi everyone, Make big profits with us

To get 30% off type SAVE

$STNG $GOLD $RCL $AAL $NET $AAPL $NKLA $MGM $MCRB… https://t.co/PHsJ9K6cnl"
220,2021-10-09 18:54:14,"It’s really amazing Place,
Lot of thanks to this community..
.👇 
To get 30 off type SAVE

$TCEHY $RKT $FB $UBER… https://t.co/CWFJYY4Qqi"
221,2021-10-09 18:53:10,"Free Stock trading discord:  

To get 30% off type SAVE

$GE $AAL $DIS $DAL $AAPL $MSFT $TSLA $SQ $NFLX $SPY $ROKU… https://t.co/BDoQQlpBID"
222,2021-10-09 18:51:15,"Alerts
Update 
Watchlist
Discord chatroom
To get 30% off type SAVE
Stocks, Options,Forex
$AAL $NAKD $DYNT $INO… https://t.co/U1J4QXiRBG"
223,2021-10-09 18:49:22,"Entries &amp; exits Daily! 
Discord link below 📊💰

To get 30% off type SAVE

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS… https://t.co/Vmn1uPqwnL"
224,2021-10-09 18:46:50,"$AAPL Nothing new but another iphone with different cameras, they never going to come out with a EV either 😂🤦🏻‍♂️ I… https://t.co/GvWASESnVV"
225,2021-10-09 18:45:16,"$cei $clov $bb $wish $aapl $et #stocks 

Educate yourself while the market is closed so you can find opportunity  a… https://t.co/N4Jbc0dsOM"
226,2021-10-09 18:45:00,"$AAPL Bounces off support on the weekly 🍎
https://t.co/a4YhKcImj8"
227,2021-10-09 18:44:28,"RT @TraderMacoCosta: #WallStreet 🇺🇸 Most Mentioned Tickers on #WSB #wallstreetbets:

1. $CLOV
2. $SDC
3. $TSLA
4. $BABA
5. $WISH 💣
6. $PLTR…"
228,2021-10-09 18:42:01,"#1 Chatroom interms of 
alert,calls,Analysis
To get 30% off type SAVE
$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF… https://t.co/vHRlcG7xdj"
229,2021-10-09 18:41:01,"Entries &amp; exits Daily! 
Discord link below 📊💰

To get 30% off type SAVE
👆

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS… https://t.co/41w9J2ECY9"
230,2021-10-09 18:39:07,"Alerts
Update 
Watchlist
Discord chatroom

To get 30% off type SAVE

Stocks, Options,Forex

$AAL $NAKD $DYNT $INO… https://t.co/IcpBUKoq2q"
231,2021-10-09 18:37:39,"Options + Stock Alerts
Discord link below

To get 30% off type SAVE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL… https://t.co/dcqeZOHV6u"
232,2021-10-09 18:34:10,"Amazing! Check out this free trail 10 day.. 
$BYND $USEG $SHOP $ERT
$MU $NOVS $MYOV $APDN $MXC $BZUN $SPY $QQQ… https://t.co/ny9L9G4aB7"
233,2021-10-09 18:32:30,"Bitcoin will drop down to around
 then go up a bit and fall to around now
$btc $eth $xrp $yfi $one $ankr
$MSFT… https://t.co/YMkH10ahDK"
234,2021-10-09 18:32:07,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
235,2021-10-09 18:29:49,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $UPST 🥈
3. $BIIB 🥉
4. $SI
5. $AMD
6. $AMZN
7.… https://t.co/4qfNiXhXLx"
236,2021-10-09 18:29:42,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
237,2021-10-09 18:28:37,A few MACD reversal crosses with decent chart setups (mostly falling wedges).  $AAPL $PFE $KR https://t.co/EylwnBf5j6
238,2021-10-09 18:27:49,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
239,2021-10-09 18:25:54,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
240,2021-10-09 18:25:15,My grandpa used to tell us to invest in companies of things we buy &amp; use. He never read charts but owned a ton of s… https://t.co/Wn267N2Pkw
241,2021-10-09 18:21:15,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/Uf2UNuPJzk
242,2021-10-09 18:20:41,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/OWWd5xpwGO
243,2021-10-09 18:20:14,RT @MommyTrades: $AAPL Monthly view https://t.co/BdIG3HScRv
244,2021-10-09 18:20:12,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/MMKW7SJeBi
245,2021-10-09 18:18:45,@david_vargas00 $AAPL $FB $AMD
246,2021-10-09 18:17:25,"#WallStreet 🇺🇸 Most Mentioned Tickers on #WSB #wallstreetbets:

1. $CLOV
2. $SDC
3. $TSLA
4. $BABA
5. $WISH 💣
6.… https://t.co/ch2uYcnSi3"
247,2021-10-09 18:16:52,"@TOKAU_JP  binance ortaklığı ile
This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA… https://t.co/0P45Muqdtu"
248,2021-10-09 18:15:55,"#WallStreet 🇺🇸 Most Mentioned Tickers on #WSB #wallstreetbets now: 

1. $SDC
2. $TSLA
3. $WISH 💣
4. $BABA
5. $GME
6… https://t.co/9iSuWb5vr2"
249,2021-10-09 18:15:24,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 68/94
#Mac #Macbook 39/93
#iP…"
250,2021-10-09 18:15:21,"RT @DrDavidKass: Berkshire Hathaway (+23.0%) has outperformed 4 of the 7 largest tech stocks and the S&amp;P 500 (+16.9%), DJIA (+13.5%) and Na…"
251,2021-10-09 18:09:13,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/2Ago5UGGTk
252,2021-10-09 18:08:58,RT @pandabearchap: $tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li
253,2021-10-09 18:07:56,RT @MommyTrades: $AAPL Monthly view https://t.co/BdIG3HScRv
254,2021-10-09 18:07:27,$AAPL Monthly view https://t.co/BdIG3HScRv
255,2021-10-09 18:07:05,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/Qa6amnatqp
256,2021-10-09 18:06:00,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/Q8B62PtDfc
257,2021-10-09 18:05:00,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
258,2021-10-09 18:02:06,"SmartOptions® Unusual Activity Alert
(Delayed)

$AAPL $125 Puts
01/19/2024 Exp

Trade Volume: 1,300 Contracts

$2,0… https://t.co/bNf3gJpkZg"
259,2021-10-09 18:01:18,"Most mentioned tickers in #WSB in last 6H

1. $SPY (23)
2. $QQQ (6)
3. $BABA (6)
4. $AAPL (6)
5. $SDC (4)
6. $TSM (… https://t.co/f2tqz3Q2Ml"
260,2021-10-09 18:00:20,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
261,2021-10-09 18:00:09,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
262,2021-10-09 17:59:13,"Fire Up This A.I. And Watch It Reveal Explosive Trades - https://t.co/qqz3PvvQql

#BTC #ETH $MSFT $FB $NVDA $BYND… https://t.co/Iv0J2L7qiz"
263,2021-10-09 17:59:04,"RT @averygrrl: @stephenharlinmd 1/ I have been incredibly bullish on $GOOGL over the past year, and pretty bearish on $AAPL and $AMZN. This…"
264,2021-10-09 17:58:58,"RT @squawksquare: Let me be clear.

$AAPL will NEVER have a car by 2024. Never. In fact, I'd bet that they never have a car at all. Project…"
265,2021-10-09 17:57:34,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $AFRM 🥇
2. $TSLA 🥈
3. $CCXI 🥉
4. $AEHR
5. $BTC
6. $AAPL
7.… https://t.co/g5IpS46AH0"
266,2021-10-09 17:56:36,"RT @RichHamiltonJr: Finished the week with 16 Wins &amp; 6 Losses. That is a win rate of 72.73% for the week.

$SPY $MSFT $ROKU $AAPL $FB $AMZN…"
267,2021-10-09 17:55:46,"The Bot is Selling ⬇️  #Gold at $1757.2
🛑Stop Loss $1783.558
💰Take Profit: $1719.069
⚠️Leverage: 10x Max
Make more… https://t.co/UjsxRRMp2M"
268,2021-10-09 17:50:57,"$AAPL currently green Month over $141.90
Green hammer week.
Bouncing off BF but keeps making a lower low and a lowe… https://t.co/YdItAvwiay"
269,2021-10-09 17:50:48,"STOCK MARKET BEARS COME OUT OF HIBERNATION? (SPY, QQQ, DIA, IWM, ARKK, BTC)
--
https://t.co/0J81SLhqwP
--
#trading… https://t.co/eyVWvpLvYF"
270,2021-10-09 17:50:00,"RT @SergDJB: $AAPL call me crazy but this is still a good setup long term. ""Old Resistance potentially becoming the new support here (marke…"
271,2021-10-09 17:49:49,"RT @averygrrl: @stephenharlinmd 3/ As for my personal portfolio, I took profit on $GOOG very recently. Took profit on $AAPL over a year ago…"
272,2021-10-09 17:49:27,"$FB Mthly MACD Trying to Negatively Cross

Mthly/Wkly chart #TechnicalAnalysis of 5 US #Equities &amp; #ETFs every Satu… https://t.co/rTo61E4NDt"
273,2021-10-09 17:48:14,$AAPL [Oct-01 146 Puts] up +263.83%  Alerted at $1.88  on Sep 15 2021  2:05PM Peak after alert $6.84 on 2021-10-01… https://t.co/IluTbrqIaf
274,2021-10-09 17:40:19,"#1 Chatroom interms of alert,calls,Analysis

To get 30% off type SAVE

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF… https://t.co/jAXA3fWAHt"
275,2021-10-09 17:40:06,Peak profit for the last 6 expired option alerts for $AAPL 263.83% | 43.07% | 163.68% | 13.38% | 4.75% | 23.38% |… https://t.co/VjRlTGgJ4h
276,2021-10-09 17:40:04,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $CLOV
2. $SDC
3. $TSLA
4. $BABA
5. $WISH
6. $PLTR
7. $GME
8. $AAPL…"
277,2021-10-09 17:39:40,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
278,2021-10-09 17:39:18,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
279,2021-10-09 17:38:18,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
280,2021-10-09 17:37:32,"RT @CyclesFan: $AAPL remains the weakest link among big tech. It potentially made a daily cycle low on Monday, but it's still below its 20…"
281,2021-10-09 17:37:03,"Automatic Mining System Extra $BTC $ETH $LTC
The world's largest and most secure cloud mining site
Get Bonus 30%⬇️… https://t.co/WcaJzDiaDR"
282,2021-10-09 17:36:27,"@stephenharlinmd 3/ As for my personal portfolio, I took profit on $GOOG very recently. Took profit on $AAPL over a… https://t.co/l3yZ14a64b"
283,2021-10-09 17:36:04,"$AAPL - #OptionsTrading - Monthly performance of the algo based option alerts posted for AAPL 
https://t.co/YPaAAv2UEX"
284,2021-10-09 17:35:41,Some charts to prepare for next weeks trading. $MSFT $AAPL $AMZN https://t.co/P4T5eH7DjP
285,2021-10-09 17:35:21,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/MYozLT68eo
286,2021-10-09 17:35:19,"Over 80k+ people. Join now
Discord group👇

To get 30% off type SAVE

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF… https://t.co/Jai1r9LY98"
287,2021-10-09 17:35:10,"$AAPL call me crazy but this is still a good setup long term. ""Old Resistance potentially becoming the new support… https://t.co/K4PEuPqHNj"
288,2021-10-09 17:35:03,"Automatic Mining System Extra $BTC $ETH $LTC
The world's largest and most secure cloud mining site
Get Bonus 30%⬇️… https://t.co/Fc2xC0akzo"
289,2021-10-09 17:34:02,"Was able to close it for a 100%profit.
 
Alert + update+ chatroom 📢📈💵

$SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY… https://t.co/XNBKkgrGwV"
290,2021-10-09 17:34:01,"First they laugh.. @Finn33739348 

#SP500 #Bitcoin #Ripple #Crypto   $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB… https://t.co/89psU7WJxT"
291,2021-10-09 17:33:04,"RT @pandabearchap: Austin has A LOT of experience in  *FESTING 🤗

$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://…"
292,2021-10-09 17:32:04,"$AAPL - Last six months, 13 option alerts peaked above 100% after they were triggered by the algo… https://t.co/OUiCCllnbw"
293,2021-10-09 17:31:46,"RT @stephenharlinmd: @averygrrl Posted last week my trading portfolio, containing $AAPL, $GOOG, and $AMZN (using a min correlation algo) ..…"
294,2021-10-09 17:31:22,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
295,2021-10-09 17:31:09,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/kdjhS441Ip
296,2021-10-09 17:31:02,"WEEKLY RECAP!!

https://t.co/JLyRaekKIB

$AAPL $AMD $AMZN $SPRT $FB $MSFT $NFLX $NIO $NVDA $PLTR $ROKU $SNAP $SPCE… https://t.co/RNEJR0A9dP"
297,2021-10-09 17:30:47,"Finished the week with 16 Wins &amp; 6 Losses. That is a win rate of 72.73% for the week.

$SPY $MSFT $ROKU $AAPL $FB… https://t.co/BOJjtAzMUG"
298,2021-10-09 17:30:41,"RT @sefasefa06ank: This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA $FSR $LCID $AAPL $PROG $BBIG  $FB $SNAP…"
299,2021-10-09 17:30:18,"RT @sefasefa06ank: This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA $FSR $LCID $AAPL $PROG $BBIG  $FB $SNAP…"
300,2021-10-09 17:29:07,"RT @squawksquare: Let me be clear.

$AAPL will NEVER have a car by 2024. Never. In fact, I'd bet that they never have a car at all. Project…"
301,2021-10-09 17:29:06,"@stephenharlinmd 1/ I have been incredibly bullish on $GOOGL over the past year, and pretty bearish on $AAPL and… https://t.co/mi7xFubfYE"
302,2021-10-09 17:28:43,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/LFIjkBPFPb
303,2021-10-09 17:28:35,RT @garyblack00: Jon - you’re a smart guy so do yourself a favor:  Spend 10-15 minutes modeling what happens to $TSLA Revs as EV adoption g…
